id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1400003144814190593,Wed Jun 02 08:15:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EdiMahaMG @jokowi @aniesbaswedan Sebenarnya saat ini presidennya sipa? Situ waras apa lgi kumat apa memang begin cara berfikir para cebong penghuni kolam butek ?,presidennya sipa situ waras kumat memang begin berfikir cebong penghuni kolam butek,in,0,0,FMenyeng1,,,"EdiMahaMG, jokowi, aniesbaswedan",,
1400003104691552256,Wed Jun 02 08:15:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @aauraamelia: aku sudah muak dg istilah cebong-kampret. semoga Jokowi-Prabowo 2024 bersatu agar istilah cebong-kampret hilang dari Indon…,muak dg istilah cebong sialan semoga jokowi prabowo bersatu istilah cebong sialan hilang indon,in,0,3,AkangAbdul33,,,aauraamelia,DKI Jakarta,
1400003041697275905,Wed Jun 02 08:15:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @zakisultoni: banyak efek positif jika Jokowi-Prabowo 2024 bersatu. salah satunya label cebong-kampret akan lenyap.
#IndonesiaAmanDamai…",efek positif jokowi prabowo bersatu salah satunya label cebong sialan lenyap,in,0,3,AkangAbdul33,,IndonesiaAmanDamai,zakisultoni,DKI Jakarta,
1400002281433559041,Wed Jun 02 08:12:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @nung_306: Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi sa…",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat sa,in,0,11,hidup_di_bumi,,,"nung_306, jokowi",,
1400001571807629315,Wed Jun 02 08:09:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @aauraamelia: aku sudah muak dg istilah cebong-kampret. semoga Jokowi-Prabowo 2024 bersatu agar istilah cebong-kampret hilang dari Indon…,muak dg istilah cebong sialan semoga jokowi prabowo bersatu istilah cebong sialan hilang indon,in,0,3,ipul_ajh,,,aauraamelia,DKI Jakarta ,
1400001391729410054,Wed Jun 02 08:08:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @zakisultoni: banyak efek positif jika Jokowi-Prabowo 2024 bersatu. salah satunya label cebong-kampret akan lenyap.
#IndonesiaAmanDamai…",efek positif jokowi prabowo bersatu salah satunya label cebong sialan lenyap,in,0,3,ipul_ajh,,IndonesiaAmanDamai,zakisultoni,DKI Jakarta ,
1400001378446049281,Wed Jun 02 08:08:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JaeludinRahman: Bersatunya Jokowi-Prabowo di pilpres 2024 insyaallah cebong dan kampret bisa lenyap dan tidak ada lagi terpecah belah a…,bersatunya jokowi prabowo pilpres insyaallah cebong sialan lenyap tidak terpecah belah a,in,0,3,ipul_ajh,,,JaeludinRahman,DKI Jakarta ,
1400001363845652482,Wed Jun 02 08:08:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @halimazahraa: #IndonesiaAmanDamai kalau Jokowi-Prabowo 2024 berduet. tak ada polarisasi politik dan cebong-kammpret.
#IndonesiaAmanDama…",jokowi prabowo berduet tidak polarisasi politik cebong kammpret,in,0,4,ipul_ajh,,IndonesiaAmanDamai,halimazahraa,DKI Jakarta ,
1400001288952107010,Wed Jun 02 08:08:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AmeliaZ17604959 @YanHarahap @jokowi Lha situ baca juga bong? Kan poinnya belum apa2 udah berkesan dipersalahkan dgn radikal radikul!  Baca baik2 artikelnya jokowi bilang belum apa2 sdh takut radikal radikul. Dasar cebong loe,lha situ baca bong kan poinnya berkesan dipersalahkan radikal radikul baca artikelnya jokowi bilang sdh takut radikal radikul dasar cebong,in,0,0,ilonalydia_,,,"AmeliaZ17604959, YanHarahap, jokowi",,
1400000950287310850,Wed Jun 02 08:06:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JaeludinRahman: Sudah jelas hilang cebong dan kampret jika pak Jokowi berpasangan dengan Prabowo maju bersama di pilpres 2024 #Indonesi…,hilang cebong sialan jokowi berpasangan prabowo maju pilpres,in,0,3,ipul_ajh,,,JaeludinRahman,DKI Jakarta ,
1400000056271552514,Wed Jun 02 08:03:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @halimazahraa: #IndonesiaAmanDamai kalau Jokowi-Prabowo 2024 berduet. tak ada polarisasi politik dan cebong-kammpret.
#IndonesiaAmanDama…",jokowi prabowo berduet tidak polarisasi politik cebong kammpret,in,0,4,Mulyadi_ajh12,,IndonesiaAmanDamai,halimazahraa,"DKI Jakarta, Indonesia",
1399999987216384002,Wed Jun 02 08:03:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @zakisultoni: banyak efek positif jika Jokowi-Prabowo 2024 bersatu. salah satunya label cebong-kampret akan lenyap.
#IndonesiaAmanDamai…",efek positif jokowi prabowo bersatu salah satunya label cebong sialan lenyap,in,0,3,Mulyadi_ajh12,,IndonesiaAmanDamai,zakisultoni,"DKI Jakarta, Indonesia",
1399999978551091203,Wed Jun 02 08:03:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jokowi-Prabowo 2024 bisa menjadi solusi dalam melenyapkan label cebong-kampret.
#IndonesiaAmanDamai https://t.co/rl7C7Ko5rL",jokowi prabowo solusi dalam melenyapkan label cebong sialan,in,0,0,UmarulJefry,False,IndonesiaAmanDamai,,,
1399999935492198400,Wed Jun 02 08:02:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @aauraamelia: aku sudah muak dg istilah cebong-kampret. semoga Jokowi-Prabowo 2024 bersatu agar istilah cebong-kampret hilang dari Indon…,muak dg istilah cebong sialan semoga jokowi prabowo bersatu istilah cebong sialan hilang indon,in,0,3,Mulyadi_ajh12,,,aauraamelia,"DKI Jakarta, Indonesia",
1399999870857977856,Wed Jun 02 08:02:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JaeludinRahman: Bersatunya Jokowi-Prabowo di pilpres 2024 insyaallah cebong dan kampret bisa lenyap dan tidak ada lagi terpecah belah a…,bersatunya jokowi prabowo pilpres insyaallah cebong sialan lenyap tidak terpecah belah a,in,0,3,AmeliaSK21,,,JaeludinRahman,,
1399999752071094272,Wed Jun 02 08:02:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JaeludinRahman: Sudah jelas hilang cebong dan kampret jika pak Jokowi berpasangan dengan Prabowo maju bersama di pilpres 2024 #Indonesi…,hilang cebong sialan jokowi berpasangan prabowo maju pilpres,in,0,3,AmeliaSK21,,,JaeludinRahman,,
1399999727232450564,Wed Jun 02 08:02:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aku sudah muak dg istilah cebong-kampret. semoga Jokowi-Prabowo 2024 bersatu agar istilah cebong-kampret hilang dari Indonesia.
#IndonesiaAmanDamai https://t.co/BoHjzO3ZRy",muak dg istilah cebong sialan semoga jokowi prabowo bersatu istilah cebong sialan hilang indonesia,in,6,4,aauraamelia,False,IndonesiaAmanDamai,,,
1399999475398160395,Wed Jun 02 08:01:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tentu Indonesia akan semakin aman dan damai yang memiliki pemimpin yang mempersatukan dan meminimalisir perpecahan #IndonesiaAmanDamai
https://t.co/rHAc31dSGq",indonesia aman damai memiliki pemimpin mempersatukan meminimalisir perpecahan,in,0,0,Sarindawati1,False,IndonesiaAmanDamai,,"Purwakarta, Indonesia",
1399999231553949696,Wed Jun 02 08:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Polarisasi politik lenyap dan cebong vs kampret bubar, kita Syukuran yuk...
#IndonesiaAmanDamai 

https://t.co/N9jeWsjjTg",polarisasi politik lenyap cebong vs sialan bubar syukuran yuk,in,0,0,Fied65,False,IndonesiaAmanDamai,,"DKI Jakarta, Indonesia",
1399999230735945728,Wed Jun 02 08:00:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wacana Qodari Sangat Bagus, Agar Cebong Dan Kampret Lenyap di Indonesia.
#IndonesiaAmanDamai

@tvOneNews https://t.co/uoh8jzQCzL",wacana qodari bagus cebong sialan lenyap indonesia,in,2,2,IanAZ66,False,IndonesiaAmanDamai,tvOneNews,"Bandung Barat, Indonesia",
1399999225556094978,Wed Jun 02 08:00:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JokPro bersatu Indonesia akan lebih kuat lagi nih dan para cebong kampret hilang.. #IndonesiaAmanDamai @FiersaBesari https://t.co/hWiTHr3RU8,jokpro bersatu indonesia kuat cebong sialan hilang,in,3,3,srimasitoh25,False,IndonesiaAmanDamai,FiersaBesari,"Denpasar Selatan, Indonesia",
1399987211420921857,Wed Jun 02 07:12:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@netanyahu @PutraWadapi Jokowi akan mengirim cebong2 hanyut ke pelastina buat umpan peluru2 roket dan rudal2 lsrael...biar pada mampus itu cebong semua nya...dari PD bikin ribut lndonesia saja,jokowi mengirim cebong hanyut pelastina umpan peluru roket rudal lsrael biar mampus cebong nya bikin ribut lndonesia,in,0,0,ErwinShah19,,,"netanyahu, PutraWadapi",,
1399987204659707909,Wed Jun 02 07:12:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EdiMahaMG @jokowi @aniesbaswedan Salahnya di presidennya, karena BUMN itu bertanggungjawab ke presiden bukan urusan gubernur, cebong mana paham????",salahnya presidennya bumn bertanggungjawab presiden bukan urusan gubernur cebong paham,in,0,0,JagoBangunRumah,,,"EdiMahaMG, jokowi, aniesbaswedan","Surakarta, Jawa Tengah",
1399980743783190529,Wed Jun 02 06:46:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nung_306 @jokowi Pastinya anda adalah cebong yg kampret banget...😠😤,pastinya cebong sialan banget,in,0,0,Saskia_go07,,,"nung_306, jokowi",,
1399979476600037379,Wed Jun 02 06:41:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @barongbengkung: @duitseribu_ @saef_sumarno @errie_betterman @SMurtioso @yunartowijaya Bener tuh, ngekritik pemerintahan Jokowi bukan be…",benar tuh ngekritik pemerintahan jokowi bukan be,in,0,1,hanidazhf,,,"barongbengkung, duitseribu_, saef_sumarno, errie_betterman, SMurtioso, yunartowijaya",,
1399976809823838208,Wed Jun 02 06:30:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@amat_bn @nung_306 @jokowi Metamorfosa cebong itu jd kodok,kayak ulet jadi kupu2...
Kalo cebong jd Kadrun itu namanya mutasi radikal,kaum mutan ini hrs ada perubahan ekstrim dlm otaknya kalo TDK tetap sj otaknya cebong tampilannya Kadrun...wkwk",metamorfosa cebong kodok kayak ulet kupu cebong kadrun namanya mutasi radikal kaum mutan perubahan ekstrim dalam otaknya tidak otaknya cebong tampilannya kadrun wkwk,in,6,0,mukthi313,,,"amat_bn, nung_306, jokowi",,
1399975063454027776,Wed Jun 02 06:24:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @nung_306: Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi sa…",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat sa,in,0,11,mukthi313,,,"nung_306, jokowi",,
1399967876698701831,Wed Jun 02 05:55:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mohmahfudmd Sibuk ngurusin agama, dari pejabat sampai ke masyarakat tapi lupa yang katanya ke Adilan sosial bagi seluruh Rakyat Indonesia itu hanya retorika.Korupsi berjemaah, rakyatnya kofar kafir cebong kadrun kodran",sibuk ngurusin agama pejabat masyarakat lupa katanya adilan sosial rakyat indonesia retorika korupsi berjemaah rakyatnya kofar kafir cebong kadrun kodran,in,0,0,GunadiSitangga1,,,mohmahfudmd,"Kalimantan Selatan, Indonesia",
1399963292701847556,Wed Jun 02 05:37:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@republikaonline Makhluk dengan kemampuan menilai org lain peringkat TERBURUK se indonesia.

Cebong yg lain aja msh ngaku klo junjungan mreka otak pas2an,, la inii yg ""sok ulama"" berfatwa macam2.

Ucu ucu, knp lu makin buta karena kasus bisnis Paytren👊",makhluk kemampuan menilai peringkat terburuk indonesia cebong mengaku junjungan mreka otak pas an inii sok ulama berfatwa ucu ucu buta kasus bisnis paytren,in,2,0,cordovaa77,,,republikaonline,,
1399961288420122624,Wed Jun 02 05:29:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HusinShihab lo ada kuota ga? lo tonton vidionya UAH dr rakyat indonesia ,bukan seluruh rakyat indonesia..kalau seluruh cebong kayak lo ikut juga donk.
kebanyakan makan lengkoas sih. https://t.co/lV0OGSadWh",kuota ga tonton vidionya uah dr rakyat indonesia bukan rakyat indonesia cebong kayak donk kebanyakan makan lengkoas sih,in,0,0,kelapabonsai1,False,,HusinShihab,,
1399960053440933893,Wed Jun 02 05:24:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nung_306: Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi sa…",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat sa,in,0,11,eddy_dang,,,"nung_306, jokowi",,
1399959707071045632,Wed Jun 02 05:22:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NcuhiRiwo: Berita 27/04/2020
Omnibus Law Legalkan Penggunaan Ijazah dan Gelar Palsu? #OmnibusLaw via @jpnncom https://t.co/2CAeWq4U0L…",berita omnibus law legalkan ijazah gelar palsu via,in,0,9,kopiipahitq,False,OmnibusLaw,"NcuhiRiwo, jpnncom",,
1399958986670034949,Wed Jun 02 05:20:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@nung_306 @jokowi berti lo varian baru bani cebdrun,,, krn klo cebong dukung jokowi bela smp hina,, klo kadrun kritik keras jokowi gk dukung jokowi krn paham kapasitas intelektual ny gk imbang untk mengelola negara",berti varian bani cebdrun cebong dukung jokowi bela smp hina kadrun kritik keras jokowi gk dukung jokowi paham kapasitas intelektual ny gk imbang untk mengelola negara,in,1,0,roon3651,,,"nung_306, jokowi",,
1399958113151717377,Wed Jun 02 05:16:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@nung_306 @jokowi Cebong ke kadrun-kadrunan..
🤣🤣",cebong kadrun kadrunan,tl,1,0,setiap_pagi99,,,"nung_306, jokowi",,
1399957596635684872,Wed Jun 02 05:14:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Akira93308390 @Hannibalkeren @R3NY12 @WMasturo @FerdinandHaean3 @jokowi Para cebong pada kelojotan🤭😂,cebong kelojotan,in,2,0,Petanisawah5,,,"Akira93308390, Hannibalkeren, R3NY12, WMasturo, FerdinandHaean3, jokowi",,
1399954328195002374,Wed Jun 02 05:01:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@duitseribu_ @saef_sumarno @errie_betterman @SMurtioso @yunartowijaya Bener tuh, ngekritik pemerintahan Jokowi bukan berarti kadrun, dan memuji kebijakannya juga bukan berarti cebong. Toh juga idola “cebong” dan “kadrun” udah satu kabinet 😅",benar tuh ngekritik pemerintahan jokowi bukan kadrun memuji kebijakannya bukan cebong idola cebong kadrun kabinet,in,17,1,barongbengkung,,,"duitseribu_, saef_sumarno, errie_betterman, SMurtioso, yunartowijaya",,
1399953672356843522,Wed Jun 02 04:59:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@corbuzier Indonesia damai, kalo ga ada lagi orang primitif yang terlalu ngelompokin orang berdasarkan Cebong-Kampret... Fix mereka yang masi begitu adalah orang KUNO!",indonesia damai ga primitif ngelompokin cebong sialan fix masi kuno,in,0,0,moezaza_,,,corbuzier,"Jepara, Indonesia",
1399949404979621891,Wed Jun 02 04:42:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nung_306: Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi sa…",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat sa,in,0,11,nugrazee,,,"nung_306, jokowi",@Borneo,
1399948569579200513,Wed Jun 02 04:38:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BStolenbergs @jokowi Otak Cebong mikirnya 395,5th kebelakang...😄😄😄",otak cebong mikirnya th kebelakang,in,0,0,EndankDoank7,,,"BStolenbergs, jokowi",,
1399940366233587718,Wed Jun 02 04:06:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@EdiMahaMG @ZZhorief @jokowi Coba sebutkan pemerintah mana yang tidak hutang. 

Template cebong tolol",coba sebutkan pemerintah tidak hutang template cebong tolol,in,1,0,Pramukti5,,,"EdiMahaMG, ZZhorief, jokowi",,
1399934649065869319,Wed Jun 02 03:43:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Masalahnya ya dulu ski gua belajarnya cuma ngomongin cebong kampret, bikin video ttg adat indonesia, ama selebihnya absen doang
""Hari ini absen aja ya, saya ngantuk"" - rmk https://t.co/bid0nbxPe9",masalahnya ski belajarnya membicarakan cebong sialan bikin video adat indonesia selebihnya absen doang absen ngantuk rmk,in,0,0,Shfrans_,False,,,꿈꿈이,
1399925528912560129,Wed Jun 02 03:07:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nung_306: Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi sa…",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat sa,in,0,11,news_benz,,,"nung_306, jokowi","DKI Jakarta, Indonesia",
1399921354749607939,Wed Jun 02 02:50:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nung_306: Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi sa…",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat sa,in,0,11,EKaranggo,,,"nung_306, jokowi","Cengkareng, Indonesia",
1399917518928551942,Wed Jun 02 02:35:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nung_306 @jokowi Kalau sudah 7 tahun masih ""akan"" mengeritik = cebong 😀😀😀",mengeritik cebong,in,1,0,ErsatArema,,,"nung_306, jokowi",,
1399916886842769414,Wed Jun 02 02:32:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@EdiMahaMG @jokowi @aniesbaswedan Ini dia jebakan batman.. para cebong ng bisa ngerti sarkas.. makanya nimbrung ngak nyambung lalu emosi.. ngakak gua baca komen2nya bg.. #jokeoffthe,jebakan batman cebong ng mengerti sarkas nimbrung ngak nyambung emosi tertawa baca komen nya abang,in,0,0,irsyad_n,,jokeoffthe,"EdiMahaMG, jokowi, aniesbaswedan",,
